
 ⛅️ wrangler 4.60.0
───────────────────
✨ Compiled Worker successfully
✨ Parsed 6 valid header rules.
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1a2c3bc28da0a2eb65b8_asset%203.jpeg 200 OK (42ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1a4029284a5ede1ae044_asset%204.jpeg 200 OK (33ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1a477cb5173782712ec2_asset%205.jpeg 200 OK (34ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1b41ad888d5cf452012a_asset%201-p-1600.jpeg 200 OK (41ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1b4b1cc20b46d617e1ee_asset%202-p-1600.jpeg 200 OK (42ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1b545da9ed62ad1e90a1_asset%203-p-1600.jpeg 200 OK (42ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1b6ac64fa7d77b478ca4_asset%204-p-1600.jpeg 200 OK (32ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1b71b3beb2885cf6abc4_asset%205-p-1600.jpeg 200 OK (53ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1a9f5da9ed39691e38de_asset%201-p-1600.jpeg 200 OK (53ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1aa97fbe6a24c4f7c650_asset%202-p-1600.jpeg 200 OK (39ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1ab0157027adcdd8affe_asset%203-p-1600.jpeg 200 OK (38ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1aca1570277939d8c46b_asset%204-p-1600.jpeg 200 OK (42ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1afd39362010d25d27db_asset%205-p-1600.jpeg 200 OK (42ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1b2486104e8797e09201_asset%206-p-1600.jpeg 200 OK (32ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1b2bea2729de672858f3_asset%207-p-1600.jpeg 200 OK (33ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1ca83bc28d286ceb6b0b_asset%201-p-1600.jpeg 200 OK (34ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1caf4d1112f997270386_asset%202-p-1600.jpeg 200 OK (35ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1cb7882684006cbdc7a4_asset%203-p-1600.jpeg 200 OK (34ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1cc4eacc381466e93516_asset%204-p-1600.jpeg 200 OK (35ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1ccda34ea2199672ac79_asset%205-p-1600.jpeg 200 OK (84ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1ce81507ac34a2a31abe_asset%201.png 200 OK (82ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1cef01329f8286431299_asset%202-p-1600.jpeg 200 OK (83ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1cf882b27a4b7465692d_asset%203-p-1600.jpeg 200 OK (83ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1d053526cfb8fa59ae90_asset%204-p-1600.jpeg 200 OK (83ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1d0d0bcb60036ec22833_asset%205-p-1600.jpeg 200 OK (87ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1d16a34ea2075d72e3bf_asset%206.png 200 OK (9ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1d35157027279cda8dd7_asset%201-p-1600.jpeg 200 OK (62ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1d4501329f101b4367ac_asset%202-p-1600.jpeg 200 OK (62ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1d56c8532c03e7ad45be_asset%203-p-1600.jpeg 200 OK (62ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a1d5e8826842806be5647_asset%204-p-1600.jpeg 200 OK (72ms)
[wrangler:info] GET /galleries/home-cinema 200 OK (6ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_61e5cb71dce26d11913f1850_cc535c_f32f54f4d6094841861db7177bb6a1af_mv2-p-1600.jpg 200 OK (90ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_61e5cb7155b7eb493dfec415_cc535c_e026fec3debe43a9bd7e31e231fbbbde_mv2-p-1600.jpeg 200 OK (92ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62292ea0b9cc6f347afcf922_asset%204-p-1600.jpeg 200 OK (93ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_61e14d367f1214035eaa6fa6_cc535c_d8a0e05cf9a349d6b5f9a0d745cc4c97_mv2_d_4792_2656_s_4_2-p-1600.jpeg 200 OK (93ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62292edfcb3e720d649d3753_asset%207.jpeg 200 OK (96ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62292eb2c25a3f1667fdcc5c_asset%205-p-1600.jpeg 200 OK (96ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_664cea7b76c2228689c05f88_Screenshot%202024-05-21%20at%2011.39.38%E2%80%AFAM.png 200 OK (20ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62292f268d5e24b973a49ff0_asset%2010.jpeg 200 OK (330ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62292eedda41276e26f45951_asset%208-p-1600.jpeg 200 OK (330ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62292ecb596140e1a1d8633e_asset%206.jpeg 200 OK (330ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62292f12657ab2117ed131d9_asset%209-p-1600.jpeg 200 OK (333ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62292f3ab9cc6fa473fcfcda_asset%2011-p-1600.jpeg 200 OK (335ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62292fa9b9cc6fa169fcff8e_asset%2012.jpeg 200 OK (5ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62292fba7465d780ce3d63f1_asset%2013-p-1600.jpeg 200 OK (41ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6229ca0042111205ff265035_asset%2015-p-1600.jpeg 200 OK (41ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62292fcdae837c361843a239_asset%2014-p-1600.jpeg 200 OK (42ms)
[wrangler:info] GET /galleries/lifestyle 200 OK (6ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a0224bfe8ef5e1e128c56_asset%2021-p-1600.jpeg 200 OK (8ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a022d508a6e002ef4d16a_asset%2022-p-1600.jpeg 200 OK (96ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02374a9c18093217be4d_asset%2023-p-1600.jpeg 200 OK (98ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a023fc30344658ee0333b_asset%2024-p-1600.jpeg 200 OK (100ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a0247f823775175394732_asset%2025-p-1600.jpeg 200 OK (100ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a0252d34ffd970c42f41a_asset%2026-p-1600.jpeg 200 OK (102ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a026c1dca5e93e24b1d7c_asset%2028-p-1600.jpeg 200 OK (16ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02744e9f7f5383767d62_asset%2029-p-1600.jpeg 200 OK (63ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02b74e9f7f252876b3fa_asset%2036-p-1600.jpeg 200 OK (62ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02644a9c18988917caec_asset%2027-p-1600.jpeg 200 OK (62ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02ac43f00522c45d1325_asset%2035-p-1600.jpeg 200 OK (63ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02a4d5523094e148d252_asset%2034-p-1600.jpeg 200 OK (66ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02bed5523040d348dc3e_asset%2037-p-1600.jpeg 200 OK (21ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02c7ec8deeccf221b4b4_asset%2038-p-1600.jpeg 200 OK (54ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02ce5586dd1a764437a4_asset%2039-p-1600.jpeg 200 OK (55ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6238cd6c2c84fb24ff997c3d_asset%207-p-1600.jpeg 200 OK (55ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6238cd9412945d4db7ea0fce_asset%208-p-1600.jpeg 200 OK (55ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6238cda30b22d987e7cff021_asset%209-p-1600.jpeg 200 OK (61ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a0195c26b66466412987b_asset%2011-p-1600.jpeg 200 OK (88ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6239f238c0939bec41dd6189_asset%2010-p-1600.jpeg 200 OK (74ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a01b14e9f7fe09f75b3e6_asset%2012-p-1600.jpeg 200 OK (74ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a01bb919caa7a963bead7_asset%2013-p-1600.jpeg 200 OK (75ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a01c6fa48b93718e93dc3_asset%2014-p-1600.jpeg 200 OK (78ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a01d26519557870e2459b_asset%2015-p-1600.jpeg 200 OK (65ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a01dd155eae36c5d1e52c_asset%2016-p-1600.jpeg 200 OK (65ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a01f6d34ffd863c4299ad_asset%2017-p-1600.jpeg 200 OK (66ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a0200da62f41dbb2712a4_asset%2018-p-1600.jpeg 200 OK (66ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a0209c303444c34e016f0_asset%2019-p-1600.jpeg 200 OK (65ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02151b55aede0dc62647_asset%2020-p-1600.jpeg 200 OK (9ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6238cd575d8831ea949a4866_asset%206-p-1600.jpeg 200 OK (67ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6238ccd6762e1a6529bb91d6_asset%203-p-1600.jpeg 200 OK (67ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6238ccb6d1431d6c561d98ce_asset%201-p-1600.jpeg 200 OK (66ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6238ccc7c61db7435d1e4407_asset%202-p-1600.jpeg 200 OK (70ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6238cd445d8831da2a9a4843_asset%205-p-1600.jpeg 200 OK (21ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6238cce751bb520547245556_asset%204-p-1600.jpeg 200 OK (12ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a0302280d41bc0f47ab57_asset%2046-p-1600.jpeg 200 OK (12ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a0314f82377571f3a1c47_asset%2049-p-1600.jpeg 200 OK (53ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02df43f00580a55d133c_asset%2041-p-1600.jpeg 200 OK (56ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a0308f82377f3643a0e0e_asset%2047-p-1600.jpeg 200 OK (49ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02f4e642444d84a7912a_asset%2044-p-1600.jpeg 200 OK (23ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02e7e642442653a7886f_asset%2042-p-1600.jpeg 200 OK (23ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02edd0f2821d6eb50beb_asset%2043-p-1600.jpeg 200 OK (90ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_623a02fa508a6e827bf5f447_asset%2045-p-1600.jpeg 200 OK (86ms)
[wrangler:info] GET / 200 OK (5ms)
[wrangler:info] GET /css/avir-site.shared.15a241810.css 200 OK (7ms)
[wrangler:info] GET /images/5dee5ff86a04c463ac5126f1_5e5d861373b92cc146460ff9_Full%20Logo%20in%20white.svg 200 OK (13ms)
[wrangler:info] GET /js/avir-site.schunk.36b8fb49256177c8.js 200 OK (5ms)
[wrangler:info] GET /js/avir-site.schunk.7f856e1c6c8f1316.js 200 OK (6ms)
[wrangler:info] GET /js/avir-site.schunk.b4435221be879eb3.js 200 OK (14ms)
[wrangler:info] GET /js/avir-site.86b83e24.08fc0919c2c74909.js 200 OK (14ms)
[wrangler:info] GET /js/avir-site.e8a9375c.3804331ef231f6e4.js 200 OK (14ms)
[wrangler:info] GET /images/61aeaa63fc373a25c198ab33_6375d62b597feaaa92009bc5_AVIR%20logo%20website%20Final.svg 200 OK (4ms)
[wrangler:info] GET /images/61aeaa63fc373a25c198ab33_627031527309863b09abc49b_Shutterstock%20Partners%20Pic%20220502-p-2000.jpeg 200 OK (5ms)
[wrangler:info] GET /old-home 200 OK (9ms)
[wrangler:info] GET /css/avir-site.shared.15a241810.css 200 OK (5ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_624f31227c6fc93225e7a3a4_Theater%20Shutterstock%202%20220407%20Edited%20v2-p-800.jpeg 200 OK (24ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_624f2102d1fd3ea8735f25e0_Home%20Automation%20Room%20220407%20Compressed%20Cropped-p-800.jpeg 200 OK (23ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_624f1f7d6544675f9dc24ac9_Lighting%20Homepage%20Pic%20220407%20Compressed-p-800.jpeg 200 OK (8ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62607c382a3a7621c192a6ba_Shutterstock%20blinds%20and%20palm%20trees%20through%20window%20compressed-p-800.jpeg 200 OK (23ms)
[wrangler:info] GET /images/5dee5ff86a04c463ac5126f1_5e5d861373b92cc146460ff9_Full%20Logo%20in%20white.svg 200 OK (19ms)
[wrangler:info] GET /js/avir-site.schunk.36b8fb49256177c8.js 200 OK (26ms)
[wrangler:info] GET /js/avir-site.schunk.7f856e1c6c8f1316.js 200 OK (27ms)
[wrangler:info] GET /js/avir-site.schunk.b4435221be879eb3.js 200 OK (29ms)
[wrangler:info] GET /js/avir-site.12780422.a90b251a159777a8.js 200 OK (24ms)
[wrangler:info] GET /js/avir-site.e8a9375c.3804331ef231f6e4.js 200 OK (25ms)
[wrangler:info] GET /images/61aeaa63fc373a25c198ab33_6375d62b597feaaa92009bc5_AVIR%20logo%20website%20Final.svg 200 OK (8ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_620254ff30a910c450a29e4a_Completed_Home%20cinema.svg 200 OK (8ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_620254c8242fe09305222148_Completed_Whole%20Home%20AV.svg 200 OK (10ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_61f04aa6340172cb68565f5f_Icons_Lighting.svg 200 OK (11ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_620254e59609d4a2438ad383_Completed_Shades.svg 200 OK (9ms)
[wrangler:info] GET /images/61aeaa63fc373a25c198ab33_634f160c4aab386bffbdfdce_Completed_Home%20cinema.svg 200 OK (6ms)
[wrangler:info] GET /images/61aeaa63fc373a25c198ab33_63321d325eb1364b8722e824_Completed_Whole%20Home%20AV.svg 200 OK (7ms)
[wrangler:info] GET /images/61aeaa63fc373a25c198ab33_634f160c97b2f503eb935fb2_Completed_Lighting.svg 200 OK (11ms)
[wrangler:info] GET /images/61aeaa63fc373a25c198ab33_634f160cedac82047c722def_Completed_Shades.svg 200 OK (11ms)
[wrangler:info] GET /images/61aeaa63fc373a25c198ab33_634f160c5d6872332aea763f_Completed_Hone%20Audio.svg 200 OK (11ms)
[wrangler:info] GET /images/61aeaa63fc373a25c198ab33_634f160c5365780db863f458_Completed_Security.svg 200 OK (12ms)
[wrangler:info] GET /images/61aeaa63fc373a25c198ab33_634f160c36574a4d3de12ac3_Completed_Networkibng.svg 200 OK (4ms)
[wrangler:info] GET /images/61aeaa63fc373a25c198ab33_627031527309863b09abc49b_Shutterstock%20Partners%20Pic%20220502-p-1080.jpeg 200 OK (7ms)
[wrangler:info] GET /portfolio 200 OK (5ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_625888a4f2b24badc1a6db89_Theater%20shutterstock%20image%20cropped-p-500.jpeg 200 OK (8ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62618d2607bc37d6ecccaaaa_Lifestyle%20Pic%20black%20compressed%20cropped-p-500.jpeg 200 OK (13ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_62588ab2adf2155a6d185d27_Stage%20Lighting%20shutterstock-p-500.jpeg 200 OK (14ms)
[wrangler:info] GET /post/a-legacy-in-sound--801-abbey-road-limited-edition 200 OK (6ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_685ccd72edbc4f5b4745533f_Screenshot%202025-06-25%20at%209.26.34%E2%80%AFPM.png 200 OK (11ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_685ccd30e5e37883cfc0703a_Screenshot%202025-06-25%20at%209.26.29%E2%80%AFPM.png 200 OK (24ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_685ccd3a3ae4c78cdc312f7a_Screenshot%202025-06-25%20at%209.26.16%E2%80%AFPM.png 200 OK (796ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_685ccd48bcd712e14ae5bc0b_Screenshot%202025-06-25%20at%209.26.09%E2%80%AFPM.png 200 OK (814ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_685ccd699b9102d9f44a6c8c_Screenshot%202025-06-25%20at%209.26.41%E2%80%AFPM.png 200 OK (833ms)
[wrangler:info] GET /post/a-nod-to-future-automations-mastery 200 OK (5ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6604ff9e82e4e5167c093d36_Screenshot%202024-03-27%20at%2010.25.31%20PM.png 200 OK (5ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6604ffeb82e4e5167c09a262_Screenshot%202024-03-27%20at%2010.24.22%20PM.png 200 OK (8ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_660500e94911f57f0739ad07_Screenshot%202024-03-27%20at%2010.24.34%20PM.png 200 OK (163ms)
[wrangler:info] GET /post/arc-you-ready-for-the-ultra-experience 200 OK (5ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_672c309043afadb5cac2ca43_Screenshot%202024-11-06%20at%207.13.27%E2%80%AFPM.png 200 OK (8ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_672c3109979328a1d104509e_672c30d804dca3402816813c_Screenshot%25202024-11-06%2520at%25207.13.49%25E2%2580%25AFPM.png 200 OK (19ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_672c3109979328a1d104506f_672c30de04dca34028168787_Screenshot%25202024-11-06%2520at%25207.13.42%25E2%2580%25AFPM.png 200 OK (22ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_672c3109979328a1d1045073_672c30e3b20f3a1c8c1491d7_Screenshot%25202024-11-06%2520at%25207.13.38%25E2%2580%25AFPM.png 200 OK (353ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_672c3109979328a1d1045099_672c30ed772e85bbd4d237b8_Screenshot%25202024-11-06%2520at%25207.13.32%25E2%2580%25AFPM.png 200 OK (353ms)
[wrangler:info] GET /post/audiocontrol-bijou-5100d 200 OK (7ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_691ea4aacc69fd7fcc9f98e5_Screenshot%202025-11-19%20at%209.15.36%E2%80%AFPM.png 200 OK (8ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_691ea4e2565ec156101c3df0_Screenshot%202025-11-19%20at%209.15.21%E2%80%AFPM.png 200 OK (6ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_691ea4e9fb74ff6681bb8640_Screenshot%202025-11-19%20at%209.15.14%E2%80%AFPM.png 200 OK (30ms)
[wrangler:info] GET /post/autonomic-and-urc-unveil-expanded-m-series-support-and-faster-ui-performance 200 OK (7ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67e4c943b8e337b0b8057e2a_Screenshot%202025-03-26%20at%208.41.44%E2%80%AFPM.png 200 OK (71ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67e4c9317a29739dd636de0b_Screenshot%202025-03-26%20at%208.42.23%E2%80%AFPM.png 200 OK (10ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67e4c91352adebeadfc116ed_Screenshot%202025-03-26%20at%208.41.32%E2%80%AFPM.png 200 OK (174ms)
[wrangler:info] GET /post/avirs-stellar-home-theater-installation-featured-by-wisdom-audio 200 OK (6ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6698837f0c54b82de3343da8_Wisdom%20Audio%20Theater%20Installation%20in%20Palm%20Desert%20CA%203.jpg 200 OK (7ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195efc9fe8c596918826b1_6698839cef4d548a54ca77da_Wisdom%2520Audio%2520Theater%2520Installation%2520in%2520Palm%2520Desert%2520CA%25202.jpeg 200 OK (28ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195efc9fe8c596918826ad_6698838e79aaaf43e9b6fcc2_Wisdom%2520Audio%2520Theater%2520Installation%2520in%2520Palm%2520Desert%2520CA%25201.jpeg 200 OK (28ms)
[wrangler:info] GET /post/avpro-edge-introduces-hdmi-extension-kit-with-range-up-to-150-meters 200 OK (5ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6748035eab68db6190079ea3_Screenshot%202024-11-27%20at%209.44.52%E2%80%AFPM.png 200 OK (6ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67480325590236e7ef3191c7_AC-EX150-BK_FrontAngle1-e1732199011755-726x342.jpeg 200 OK (6ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_674803257608e2803b976f72_AC-EX150-BK_BackAngle1-e1732199035886-726x454.jpeg 200 OK (11ms)
[wrangler:info] GET /post/bang-olufsen-expands-customization-with-atelier-and-exclusive-limited-editions 200 OK (6ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67b6a163e40654ac4ac790bb_Screenshot%202025-02-19%20at%207.28.03%E2%80%AFPM.png 200 OK (125ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67b6a1d67ef7f6237ddec065_Screenshot%202025-02-19%20at%207.27.38%E2%80%AFPM.png 200 OK (20ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67b6a1e17792087b8ae1d62e_Screenshot%202025-02-19%20at%207.27.47%E2%80%AFPM.png 200 OK (447ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67b6a213069f5e4b622dc6d2_Screenshot%202025-02-19%20at%207.31.18%E2%80%AFPM.png 200 OK (446ms)
[wrangler:info] GET /post/bang-olufsen-reviving-classics 200 OK (6ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6685c1b9254f1ef8165bcd5b_Screenshot%202024-07-03%20at%202.23.42%E2%80%AFPM.png 200 OK (84ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195f6d299ef1c9913902c4_6685c1db1de9aa89ef06e753_Screenshot%25202024-07-03%2520at%25202.24.12%25E2%2580%25AFPM.png 200 OK (13ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195f6d299ef1c991390274_6685c2208d3162b94aa90b71_Screenshot%25202024-07-03%2520at%25202.24.20%25E2%2580%25AFPM.png 200 OK (212ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195f6d299ef1c9913902c1_6685c1eedc1e89e11481b83a_Screenshot%25202024-07-03%2520at%25202.23.46%25E2%2580%25AFPM.png 200 OK (224ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195f6d299ef1c9913902be_6685c1fc1de9aa89ef071148_Screenshot%25202024-07-03%2520at%25202.24.46%25E2%2580%25AFPM.png 200 OK (233ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195f6d299ef1c991390277_6685c2098d3162b94aa8ebdb_Screenshot%25202024-07-03%2520at%25202.24.30%25E2%2580%25AFPM.png 200 OK (233ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195f6d299ef1c99139027a_6685c218fb45832953608c75_Screenshot%25202024-07-03%2520at%25202.24.24%25E2%2580%25AFPM.png 200 OK (230ms)
[wrangler:info] GET /post/best-jbl-audio-gear-for-easy-home-upgrades 200 OK (5ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_66a1ccefe067375dcbec7454_Screenshot%202024-07-24%20at%208.54.28%E2%80%AFPM.png 200 OK (5ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195ef2229fbf6bbb80684f_66a1ccefe067375dcbec7454_Screenshot%25202024-07-24%2520at%25208.54.28%25E2%2580%25AFPM.png 200 OK (6ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195ef3229fbf6bbb8069dd_66a1ccfbe067375dcbec82f8_Screenshot%25202024-07-24%2520at%25208.54.46%25E2%2580%25AFPM.png 200 OK (57ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195ef2229fbf6bbb806857_66a1cd09d8a344a797f65334_Screenshot%25202024-07-24%2520at%25208.55.06%25E2%2580%25AFPM.png 200 OK (58ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195ef2229fbf6bbb80685b_66a1cdb06003d0a7fd1b6b39_Screenshot%25202024-07-24%2520at%25208.54.54%25E2%2580%25AFPM.png 200 OK (58ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195ef2229fbf6bbb80685e_66a1cdbc0fb849187826b447_Screenshot%25202024-07-24%2520at%25208.54.59%25E2%2580%25AFPM.png 200 OK (61ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195ef2229fbf6bbb806886_66a1cdc50fb849187826c04e_Screenshot%25202024-07-24%2520at%25208.55.12%25E2%2580%25AFPM.png 200 OK (61ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_67195ef2229fbf6bbb806854_66a1cdcd190eeb8477bad54a_Screenshot%25202024-07-24%2520at%25208.55.17%25E2%2580%25AFPM.png 200 OK (6ms)
[wrangler:info] GET /post/beyond-the-curve---32-years-of-nautilus 200 OK (5ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6866ba9e7977d192a7b0bbbb_Screenshot%202025-07-03%20at%2010.12.39%E2%80%AFAM.png 200 OK (9ms)
[wrangler:info] GET /images/61d85621390c3d3f845db5b4_6866babb3c9f9f54384d4d32_Screenshot%202025-07-03%20at%2010.12.50%E2%80%AFAM.png 200 OK (13ms)
